filename_pair,original_filename,generated_filename,original_duration,generated_duration,duration_difference,sample_rate,max_amplitude_original,max_amplitude_generated,rms_original,rms_generated,status
SP_HC_016.wav <-> SP_HC_016_generated.wav,SP_HC_016.wav,SP_HC_016_generated.wav,17.40825396825397,17.403356009070293,-0.004897959183676193,22050,0.999969482421875,0.819549560546875,0.09113337099552155,0.08689508587121964,success
SP_HC_017.wav <-> SP_HC_017_generated.wav,SP_HC_017.wav,SP_HC_017_generated.wav,18.305850340136054,18.297324263038547,-0.008526077097506857,22050,0.999969482421875,0.802276611328125,0.0971083864569664,0.08500001579523087,success
SP_HC_018.wav <-> SP_HC_018_generated.wav,SP_HC_018.wav,SP_HC_018_generated.wav,12.598004535147393,12.596825396825396,-0.0011791383219961205,22050,0.999969482421875,0.9356689453125,0.10843256860971451,0.10276780277490616,success
SP_HC_019.wav <-> SP_HC_019_generated.wav,SP_HC_019.wav,SP_HC_019_generated.wav,17.73795918367347,17.728435374149658,-0.009523809523813043,22050,0.999969482421875,0.876373291015625,0.09346595406532288,0.08805889636278152,success
SP_HC_020.wav <-> SP_HC_020_generated.wav,SP_HC_020.wav,SP_HC_020_generated.wav,18.696961451247166,18.692063492063493,-0.00489795918367264,22050,1.0,0.934906005859375,0.12896886467933655,0.12169264256954193,success
SP_PD_001.wav <-> SP_PD_001_generated.wav,SP_PD_001.wav,SP_PD_001_generated.wav,15.129206349206349,15.12780045351474,-0.0014058956916098708,22050,0.999969482421875,0.95330810546875,0.11619549989700317,0.10382828116416931,success
SP_PD_002.wav <-> SP_PD_002_generated.wav,SP_PD_002.wav,SP_PD_002_generated.wav,26.137732426303856,26.1340589569161,-0.0036734693877562563,22050,1.0,0.90618896484375,0.0939943715929985,0.089539535343647,success
SP_PD_003.wav <-> SP_PD_003_generated.wav,SP_PD_003.wav,SP_PD_003_generated.wav,25.133832199546486,25.123990929705215,-0.009841269841270872,22050,0.999969482421875,0.8861083984375,0.0766829401254654,0.07438204437494278,success
SP_PD_004.wav <-> SP_PD_004_generated.wav,SP_PD_004.wav,SP_PD_004_generated.wav,20.606757369614513,20.59609977324263,-0.010657596371881795,22050,0.999969482421875,0.922332763671875,0.07840238511562347,0.06779315322637558,success
SP_PD_005.wav <-> SP_PD_005_generated.wav,SP_PD_005.wav,SP_PD_005_generated.wav,15.577777777777778,15.568979591836735,-0.008798185941042647,22050,0.999969482421875,0.912628173828125,0.11663006246089935,0.11101441085338593,success
SP_PD_006.wav <-> SP_PD_006_generated.wav,SP_PD_006.wav,SP_PD_006_generated.wav,23.63922902494331,23.637913832199548,-0.0013151927437640154,22050,0.999969482421875,0.8896484375,0.06751120835542679,0.065849170088768,success
SP_PD_007.wav <-> SP_PD_007_generated.wav,SP_PD_007.wav,SP_PD_007_generated.wav,17.284126984126985,17.2756462585034,-0.008480725623584817,22050,0.999969482421875,0.8897705078125,0.1126118078827858,0.10300591588020325,success
SP_PD_008.wav <-> SP_PD_008_generated.wav,SP_PD_008.wav,SP_PD_008_generated.wav,18.959138321995464,18.959092970521542,-4.535147392203953e-05,22050,0.999969482421875,0.916778564453125,0.06495803594589233,0.06107370927929878,success
SP_PD_009.wav <-> SP_PD_009_generated.wav,SP_PD_009.wav,SP_PD_009_generated.wav,18.361451247165533,18.355374149659863,-0.006077097505670537,22050,0.999969482421875,0.9180908203125,0.11009558290243149,0.10467109829187393,success
