source_file,source_language,target_domain,condition_model,condition_layer,alpha,output_file,generation_status,method_used,notes
DE_HC_050.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_050_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.6223).
DE_HC_051.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_051_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4980).
DE_HC_052.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_052_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4099).
DE_HC_053.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_053_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.7462).
DE_HC_054.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_054_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4559).
DE_HC_055.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_055_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.5449).
DE_HC_056.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_056_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4812).
DE_HC_057.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_057_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4814).
DE_HC_058.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_058_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.3617).
DE_HC_059.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_059_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4614).
DE_HC_060.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_060_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.7694).
DE_HC_061.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_061_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.5414).
DE_HC_062.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_062_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.6203).
DE_HC_063.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_063_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.7929).
DE_HC_064.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_064_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.6227).
