filename_pair,original_filename,generated_filename,original_duration,generated_duration,duration_difference,sample_rate,max_amplitude_original,max_amplitude_generated,rms_original,rms_generated,status
DE_HC_034.wav <-> DE_HC_034_generated.wav,DE_HC_034.wav,DE_HC_034_generated.wav,44.83922902494331,44.83773242630385,-0.0014965986394557262,22050,1.0,0.94219970703125,0.16289909183979034,0.14776311814785004,success
DE_HC_035.wav <-> DE_HC_035_generated.wav,DE_HC_035.wav,DE_HC_035_generated.wav,53.68458049886621,53.68453514739229,-4.535147392203953e-05,22050,1.0,0.87530517578125,0.08101426810026169,0.07256205379962921,success
DE_HC_036.wav <-> DE_HC_036_generated.wav,DE_HC_036.wav,DE_HC_036_generated.wav,44.69990929705215,44.698412698412696,-0.0014965986394557262,22050,1.0,0.96417236328125,0.1293543577194214,0.11833403259515762,success
DE_HC_037.wav <-> DE_HC_037_generated.wav,DE_HC_037.wav,DE_HC_037_generated.wav,39.69310657596372,39.68290249433107,-0.010204081632650741,22050,1.0,0.97509765625,0.172807514667511,0.15712128579616547,success
DE_HC_038.wav <-> DE_HC_038_generated.wav,DE_HC_038.wav,DE_HC_038_generated.wav,42.73201814058957,42.72471655328798,-0.007301587301583368,22050,1.0,0.964447021484375,0.11724577099084854,0.10951998084783554,success
DE_HC_039.wav <-> DE_HC_039_generated.wav,DE_HC_039.wav,DE_HC_039_generated.wav,48.04358276643991,48.042086167800456,-0.0014965986394557262,22050,0.999969482421875,0.977386474609375,0.12703165411949158,0.117344930768013,success
DE_HC_040.wav <-> DE_HC_040_generated.wav,DE_HC_040.wav,DE_HC_040_generated.wav,56.5174149659864,56.517369614512475,-4.535147392203953e-05,22050,0.999969482421875,0.917449951171875,0.1153048723936081,0.09781148284673691,success
DE_HC_041.wav <-> DE_HC_041_generated.wav,DE_HC_041.wav,DE_HC_041_generated.wav,67.70938775510204,67.70938775510204,0.0,22050,1.0,0.81427001953125,0.07251506298780441,0.06787420064210892,success
DE_HC_042.wav <-> DE_HC_042_generated.wav,DE_HC_042.wav,DE_HC_042_generated.wav,36.45532879818594,36.45532879818594,0.0,22050,1.0,0.98492431640625,0.09407515823841095,0.08573716878890991,success
DE_HC_043.wav <-> DE_HC_043_generated.wav,DE_HC_043.wav,DE_HC_043_generated.wav,43.37487528344671,43.37487528344671,0.0,22050,0.999969482421875,0.895660400390625,0.12284757196903229,0.1140814796090126,success
DE_HC_044.wav <-> DE_HC_044_generated.wav,DE_HC_044.wav,DE_HC_044_generated.wav,45.04671201814059,45.04671201814059,0.0,22050,1.0,0.85791015625,0.22317440807819366,0.1694180965423584,success
DE_HC_045.wav <-> DE_HC_045_generated.wav,DE_HC_045.wav,DE_HC_045_generated.wav,41.95700680272109,41.94684807256236,-0.010158730158728702,22050,1.0,0.9974365234375,0.3320397436618805,0.29778504371643066,success
DE_HC_046.wav <-> DE_HC_046_generated.wav,DE_HC_046.wav,DE_HC_046_generated.wav,44.4778231292517,44.4778231292517,0.0,22050,1.0,0.910064697265625,0.09348271787166595,0.08163587003946304,success
DE_HC_047.wav <-> DE_HC_047_generated.wav,DE_HC_047.wav,DE_HC_047_generated.wav,37.046031746031744,37.03582766439909,-0.010204081632650741,22050,1.0,0.9459228515625,0.12039580941200256,0.11040143668651581,success
DE_HC_048.wav <-> DE_HC_048_generated.wav,DE_HC_048.wav,DE_HC_048_generated.wav,47.93469387755102,47.925986394557825,-0.008707482993195015,22050,1.0,0.8387451171875,0.12254343926906586,0.10230715572834015,success
DE_HC_049.wav <-> DE_HC_049_generated.wav,DE_HC_049.wav,DE_HC_049_generated.wav,47.275827664399095,47.275827664399095,0.0,22050,1.0,0.885589599609375,0.09269999712705612,0.08450377732515335,success
DE_HC_050.wav <-> DE_HC_050_generated.wav,DE_HC_050.wav,DE_HC_050_generated.wav,51.19133786848072,51.18839002267574,-0.0029478458049823075,22050,1.0,0.967193603515625,0.16906611621379852,0.14075590670108795,success
DE_HC_051.wav <-> DE_HC_051_generated.wav,DE_HC_051.wav,DE_HC_051_generated.wav,43.81170068027211,43.80444444444444,-0.0072562358276684336,22050,0.999969482421875,0.88873291015625,0.07799478620290756,0.068747378885746,success
DE_HC_052.wav <-> DE_HC_052_generated.wav,DE_HC_052.wav,DE_HC_052_generated.wav,40.85596371882086,40.85551020408163,-0.00045351473922750074,22050,0.999969482421875,0.83929443359375,0.09249827265739441,0.08120258152484894,success
DE_HC_053.wav <-> DE_HC_053_generated.wav,DE_HC_053.wav,DE_HC_053_generated.wav,39.28820861678005,39.288163265306125,-4.535147392203953e-05,22050,0.999969482421875,0.883148193359375,0.062082432210445404,0.05771918222308159,success
DE_HC_054.wav <-> DE_HC_054_generated.wav,DE_HC_054.wav,DE_HC_054_generated.wav,44.503945578231296,44.50104308390023,-0.0029024943310673734,22050,1.0,0.977752685546875,0.18372370302677155,0.16619788110256195,success
DE_HC_055.wav <-> DE_HC_055_generated.wav,DE_HC_055.wav,DE_HC_055_generated.wav,51.17678004535147,51.17678004535147,0.0,22050,0.999969482421875,0.9141845703125,0.13290821015834808,0.11242029070854187,success
DE_HC_056.wav <-> DE_HC_056_generated.wav,DE_HC_056.wav,DE_HC_056_generated.wav,45.300725623582764,45.29052154195011,-0.010204081632650741,22050,1.0,0.98406982421875,0.20130053162574768,0.1643027812242508,success
DE_HC_057.wav <-> DE_HC_057_generated.wav,DE_HC_057.wav,DE_HC_057_generated.wav,45.48789115646259,45.48789115646259,0.0,22050,1.0,0.9716796875,0.10414869338274002,0.09344835579395294,success
DE_HC_058.wav <-> DE_HC_058_generated.wav,DE_HC_058.wav,DE_HC_058_generated.wav,44.11795918367347,44.11791383219955,-4.535147392203953e-05,22050,0.999969482421875,0.935791015625,0.11384214460849762,0.10373733192682266,success
DE_HC_059.wav <-> DE_HC_059_generated.wav,DE_HC_059.wav,DE_HC_059_generated.wav,32.19596371882086,32.19446712018141,-0.0014965986394557262,22050,1.0,0.97784423828125,0.1486274003982544,0.13295644521713257,success
DE_HC_060.wav <-> DE_HC_060_generated.wav,DE_HC_060.wav,DE_HC_060_generated.wav,56.93532879818594,56.93532879818594,0.0,22050,1.0,0.8887939453125,0.0930388793349266,0.08566538244485855,success
DE_HC_061.wav <-> DE_HC_061_generated.wav,DE_HC_061.wav,DE_HC_061_generated.wav,48.63133786848073,48.6225850340136,-0.00875283446712416,22050,1.0,0.94940185546875,0.13729937374591827,0.11681895703077316,success
DE_HC_062.wav <-> DE_HC_062_generated.wav,DE_HC_062.wav,DE_HC_062_generated.wav,48.11179138321995,48.11174603174603,-4.535147392203953e-05,22050,0.999969482421875,0.910186767578125,0.07723481953144073,0.07316908985376358,success
DE_HC_063.wav <-> DE_HC_063_generated.wav,DE_HC_063.wav,DE_HC_063_generated.wav,53.781768707482996,53.777414965986395,-0.00435374149660106,22050,1.0,0.995391845703125,0.14406339824199677,0.12812326848506927,success
DE_HC_064.wav <-> DE_HC_064_generated.wav,DE_HC_064.wav,DE_HC_064_generated.wav,43.95977324263038,43.95537414965986,-0.0043990929705231,22050,1.0,0.994537353515625,0.1346879005432129,0.12588006258010864,success
DE_HC_065.wav <-> DE_HC_065_generated.wav,DE_HC_065.wav,DE_HC_065_generated.wav,40.77428571428572,40.77424036281179,-4.535147392914496e-05,22050,0.999969482421875,0.8887939453125,0.11501554399728775,0.10516943037509918,success
DE_HC_066.wav <-> DE_HC_066_generated.wav,DE_HC_066.wav,DE_HC_066_generated.wav,59.51133786848072,59.50113378684807,-0.010204081632650741,22050,1.0,0.973785400390625,0.12304015457630157,0.11314690113067627,success
DE_HC_067.wav <-> DE_HC_067_generated.wav,DE_HC_067.wav,DE_HC_067_generated.wav,51.9184126984127,51.908208616780044,-0.010204081632657847,22050,1.0,0.9688720703125,0.15568676590919495,0.14111004769802094,success
DE_HC_068.wav <-> DE_HC_068_generated.wav,DE_HC_068.wav,DE_HC_068_generated.wav,41.98172335600907,41.98167800453515,-4.535147392203953e-05,22050,1.0,0.92462158203125,0.15844789147377014,0.1463371068239212,success
DE_HC_069.wav <-> DE_HC_069_generated.wav,DE_HC_069.wav,DE_HC_069_generated.wav,46.439954648526076,46.439909297052154,-4.535147392203953e-05,22050,0.999969482421875,0.8719482421875,0.0882720872759819,0.08115086704492569,success
DE_HC_070.wav <-> DE_HC_070_generated.wav,DE_HC_070.wav,DE_HC_070_generated.wav,38.22009070294784,38.22004535147392,-4.535147392203953e-05,22050,0.999969482421875,0.881866455078125,0.07811794430017471,0.07188234478235245,success
DE_HC_071.wav <-> DE_HC_071_generated.wav,DE_HC_071.wav,DE_HC_071_generated.wav,49.48462585034014,49.48172335600907,-0.0029024943310673734,22050,1.0,0.960418701171875,0.09308705478906631,0.08571415394544601,success
DE_HC_072.wav <-> DE_HC_072_generated.wav,DE_HC_072.wav,DE_HC_072_generated.wav,38.2665306122449,38.26648526077098,-4.535147392203953e-05,22050,1.0,0.939605712890625,0.10718283802270889,0.09800055623054504,success
DE_HC_073.wav <-> DE_HC_073_generated.wav,DE_HC_073.wav,DE_HC_073_generated.wav,38.4697052154195,38.463854875283445,-0.005850340136056786,22050,1.0,0.999359130859375,0.28505662083625793,0.25741320848464966,success
DE_HC_074.wav <-> DE_HC_074_generated.wav,DE_HC_074.wav,DE_HC_074_generated.wav,47.275827664399095,47.275827664399095,0.0,22050,1.0,0.98541259765625,0.12397196888923645,0.11509442329406738,success
DE_HC_075.wav <-> DE_HC_075_generated.wav,DE_HC_075.wav,DE_HC_075_generated.wav,46.132290249433105,46.126439909297055,-0.005850340136049681,22050,1.0,0.95904541015625,0.10959016531705856,0.10378695279359818,success
DE_HC_076.wav <-> DE_HC_076_generated.wav,DE_HC_076.wav,DE_HC_076_generated.wav,53.91678004535147,53.91673469387755,-4.535147392203953e-05,22050,1.0,0.968353271484375,0.0826651081442833,0.07370354980230331,success
DE_HC_077.wav <-> DE_HC_077_generated.wav,DE_HC_077.wav,DE_HC_077_generated.wav,60.279002267573695,60.279002267573695,0.0,22050,1.0,0.879974365234375,0.07413452863693237,0.06929133087396622,success
DE_HC_078.wav <-> DE_HC_078_generated.wav,DE_HC_078.wav,DE_HC_078_generated.wav,47.4615873015873,47.4615873015873,0.0,22050,0.999969482421875,0.94635009765625,0.10325448215007782,0.0919625461101532,success
DE_HC_079.wav <-> DE_HC_079_generated.wav,DE_HC_079.wav,DE_HC_079_generated.wav,34.27265306122449,34.27265306122449,0.0,22050,0.999969482421875,0.84765625,0.10384435206651688,0.09107440710067749,success
DE_HC_080.wav <-> DE_HC_080_generated.wav,DE_HC_080.wav,DE_HC_080_generated.wav,48.50072562358277,48.49487528344671,-0.005850340136056786,22050,0.999969482421875,0.85894775390625,0.1616514027118683,0.13665635883808136,success
DE_HC_081.wav <-> DE_HC_081_generated.wav,DE_HC_081.wav,DE_HC_081_generated.wav,35.905351473922906,35.898049886621315,-0.007301587301590473,22050,0.999969482421875,0.922393798828125,0.10890928655862808,0.09452356398105621,success
DE_HC_082.wav <-> DE_HC_082_generated.wav,DE_HC_082.wav,DE_HC_082_generated.wav,34.542585034013605,34.53968253968254,-0.0029024943310673734,22050,0.999969482421875,0.966552734375,0.12959210574626923,0.12053315341472626,success
DE_HC_083.wav <-> DE_HC_083_generated.wav,DE_HC_083.wav,DE_HC_083_generated.wav,51.87337868480726,51.87337868480726,0.0,22050,1.0,0.975677490234375,0.05894187092781067,0.052450258284807205,success
DE_HC_084.wav <-> DE_HC_084_generated.wav,DE_HC_084.wav,DE_HC_084_generated.wav,43.31977324263038,43.316825396825394,-0.002947845804989413,22050,1.0,0.99359130859375,0.26514559984207153,0.21877162158489227,success
DE_HC_085.wav <-> DE_HC_085_generated.wav,DE_HC_085.wav,DE_HC_085_generated.wav,47.47319727891156,47.47319727891156,0.0,22050,1.0,0.778717041015625,0.15832088887691498,0.13390900194644928,success
DE_HC_086.wav <-> DE_HC_086_generated.wav,DE_HC_086.wav,DE_HC_086_generated.wav,42.479455782312925,42.4692970521542,-0.010158730158728702,22050,1.0,0.9212646484375,0.14471863210201263,0.13207294046878815,success
DE_HC_087.wav <-> DE_HC_087_generated.wav,DE_HC_087.wav,DE_HC_087_generated.wav,68.2667120181406,68.26666666666667,-4.535147392914496e-05,22050,1.0,0.8646240234375,0.08052598685026169,0.07287472486495972,success
DE_HC_088.wav <-> DE_HC_088_generated.wav,DE_HC_088.wav,DE_HC_088_generated.wav,49.98095238095238,49.98095238095238,0.0,22050,0.999969482421875,0.890350341796875,0.0724906176328659,0.06529092788696289,success
DE_PD_001.wav <-> DE_PD_001_generated.wav,DE_PD_001.wav,DE_PD_001_generated.wav,47.46013605442177,47.44997732426304,-0.010158730158728702,22050,1.0,0.854095458984375,0.10662990808486938,0.09603685140609741,success
DE_PD_002.wav <-> DE_PD_002_generated.wav,DE_PD_002.wav,DE_PD_002_generated.wav,38.54371882086168,38.53351473922903,-0.010204081632650741,22050,0.999969482421875,0.900177001953125,0.14567315578460693,0.12855760753154755,success
DE_PD_003.wav <-> DE_PD_003_generated.wav,DE_PD_003.wav,DE_PD_003_generated.wav,40.476780045351475,40.47238095238095,-0.0043990929705231,22050,1.0,0.97357177734375,0.16004864871501923,0.1457013487815857,success
DE_PD_004.wav <-> DE_PD_004_generated.wav,DE_PD_004.wav,DE_PD_004_generated.wav,34.62095238095238,34.62095238095238,0.0,22050,0.999969482421875,0.886260986328125,0.16536718606948853,0.14594872295856476,success
DE_PD_005.wav <-> DE_PD_005_generated.wav,DE_PD_005.wav,DE_PD_005_generated.wav,43.57229024943311,43.57224489795918,-4.535147392914496e-05,22050,1.0,0.9793701171875,0.15470369160175323,0.1428043097257614,success
DE_PD_006.wav <-> DE_PD_006_generated.wav,DE_PD_006.wav,DE_PD_006_generated.wav,68.24489795918367,68.24344671201814,-0.0014512471655336867,22050,1.0,0.98223876953125,0.11911926418542862,0.10430114716291428,success
DE_PD_007.wav <-> DE_PD_007_generated.wav,DE_PD_007.wav,DE_PD_007_generated.wav,49.70231292517007,49.70231292517007,0.0,22050,1.0,0.979949951171875,0.1570003777742386,0.14613154530525208,success
DE_PD_008.wav <-> DE_PD_008_generated.wav,DE_PD_008.wav,DE_PD_008_generated.wav,55.30784580498866,55.29832199546485,-0.009523809523805937,22050,0.999969482421875,0.85943603515625,0.0786646381020546,0.06965148448944092,success
DE_PD_009.wav <-> DE_PD_009_generated.wav,DE_PD_009.wav,DE_PD_009_generated.wav,37.72521541950113,37.72081632653061,-0.0043990929705231,22050,1.0,0.89581298828125,0.10083502531051636,0.0850139781832695,success
DE_PD_010.wav <-> DE_PD_010_generated.wav,DE_PD_010.wav,DE_PD_010_generated.wav,39.2,39.19528344671202,-0.004716553287984482,22050,0.999969482421875,0.998077392578125,0.3115709722042084,0.28408920764923096,success
DE_PD_011.wav <-> DE_PD_011_generated.wav,DE_PD_011.wav,DE_PD_011_generated.wav,40.80766439909297,40.79746031746032,-0.010204081632650741,22050,1.0,0.9281005859375,0.1083461344242096,0.10034073144197464,success
DE_PD_012.wav <-> DE_PD_012_generated.wav,DE_PD_012.wav,DE_PD_012_generated.wav,49.96934240362812,49.96934240362812,0.0,22050,0.999969482421875,0.872772216796875,0.0937761664390564,0.08192135393619537,success
DE_PD_013.wav <-> DE_PD_013_generated.wav,DE_PD_013.wav,DE_PD_013_generated.wav,38.89201814058957,38.88181405895691,-0.010204081632657847,22050,0.999969482421875,0.982025146484375,0.12412872910499573,0.11542326956987381,success
DE_PD_014.wav <-> DE_PD_014_generated.wav,DE_PD_014.wav,DE_PD_014_generated.wav,43.37487528344671,43.37487528344671,0.0,22050,0.999969482421875,0.913543701171875,0.10254969447851181,0.09654659032821655,success
DE_PD_015.wav <-> DE_PD_015_generated.wav,DE_PD_015.wav,DE_PD_015_generated.wav,44.39659863945578,44.39655328798186,-4.535147392203953e-05,22050,0.999969482421875,0.895965576171875,0.145011305809021,0.1346418708562851,success
DE_PD_016.wav <-> DE_PD_016_generated.wav,DE_PD_016.wav,DE_PD_016_generated.wav,56.02394557823129,56.018140589569164,-0.005804988662127641,22050,1.0,0.889434814453125,0.14608259499073029,0.1205458715558052,success
DE_PD_017.wav <-> DE_PD_017_generated.wav,DE_PD_017.wav,DE_PD_017_generated.wav,45.33551020408163,45.3253514739229,-0.010158730158728702,22050,1.0,0.992462158203125,0.17601345479488373,0.16715329885482788,success
DE_PD_018.wav <-> DE_PD_018_generated.wav,DE_PD_018.wav,DE_PD_018_generated.wav,40.42884353741496,40.4259410430839,-0.002902494331060268,22050,1.0,0.97357177734375,0.19122616946697235,0.16793861985206604,success
DE_PD_019.wav <-> DE_PD_019_generated.wav,DE_PD_019.wav,DE_PD_019_generated.wav,41.145759637188206,41.145759637188206,0.0,22050,0.999969482421875,0.774078369140625,0.08205340802669525,0.07665647566318512,success
DE_PD_020.wav <-> DE_PD_020_generated.wav,DE_PD_020.wav,DE_PD_020_generated.wav,56.65668934240363,56.65668934240363,0.0,22050,0.999969482421875,0.8465576171875,0.08896691352128983,0.08028444647789001,success
DE_PD_021.wav <-> DE_PD_021_generated.wav,DE_PD_021.wav,DE_PD_021_generated.wav,41.145759637188206,41.145759637188206,0.0,22050,0.999969482421875,0.94012451171875,0.1333569884300232,0.11952513456344604,success
DE_PD_022.wav <-> DE_PD_022_generated.wav,DE_PD_022.wav,DE_PD_022_generated.wav,47.33387755102041,47.33387755102041,0.0,22050,1.0,0.929656982421875,0.1099347174167633,0.10270123183727264,success
DE_PD_023.wav <-> DE_PD_023_generated.wav,DE_PD_023.wav,DE_PD_023_generated.wav,65.93310657596372,65.93306122448979,-4.535147392914496e-05,22050,0.999969482421875,0.9219970703125,0.12480243295431137,0.10852368921041489,success
DE_PD_024.wav <-> DE_PD_024_generated.wav,DE_PD_024.wav,DE_PD_024_generated.wav,51.687664399092974,51.687619047619044,-4.535147392914496e-05,22050,1.0,0.46649169921875,0.0696638748049736,0.058783531188964844,success
DE_PD_025.wav <-> DE_PD_025_generated.wav,DE_PD_025.wav,DE_PD_025_generated.wav,44.1556462585034,44.152743764172335,-0.0029024943310673734,22050,1.0,0.9432373046875,0.10842413455247879,0.09140820801258087,success
DE_PD_026.wav <-> DE_PD_026_generated.wav,DE_PD_026.wav,DE_PD_026_generated.wav,36.8853514739229,36.884897959183675,-0.00045351473922750074,22050,1.0,0.981292724609375,0.17276573181152344,0.15505386888980865,success
DE_PD_027.wav <-> DE_PD_027_generated.wav,DE_PD_027.wav,DE_PD_027_generated.wav,38.91664399092971,38.91664399092971,0.0,22050,0.999969482421875,0.88739013671875,0.1428723782300949,0.13048796355724335,success
DE_PD_028.wav <-> DE_PD_028_generated.wav,DE_PD_028.wav,DE_PD_028_generated.wav,49.31922902494331,49.31918367346939,-4.535147392203953e-05,22050,1.0,0.9454345703125,0.11416280269622803,0.10349500924348831,success
DE_PD_029.wav <-> DE_PD_029_generated.wav,DE_PD_029.wav,DE_PD_029_generated.wav,40.290022675736964,40.28662131519275,-0.0034013605442169137,22050,1.0,0.9901123046875,0.26223111152648926,0.23880216479301453,success
DE_PD_030.wav <-> DE_PD_030_generated.wav,DE_PD_030.wav,DE_PD_030_generated.wav,33.541269841269845,33.541224489795916,-4.535147392914496e-05,22050,1.0,0.9329833984375,0.12964272499084473,0.11911506950855255,success
DE_PD_031.wav <-> DE_PD_031_generated.wav,DE_PD_031.wav,DE_PD_031_generated.wav,39.53201814058957,39.53197278911565,-4.535147392203953e-05,22050,1.0,0.932891845703125,0.17087526619434357,0.15942224860191345,success
DE_PD_032.wav <-> DE_PD_032_generated.wav,DE_PD_032.wav,DE_PD_032_generated.wav,44.210839002267576,44.210793650793654,-4.535147392203953e-05,22050,1.0,0.855987548828125,0.12766939401626587,0.11485125869512558,success
DE_PD_033.wav <-> DE_PD_033_generated.wav,DE_PD_033.wav,DE_PD_033_generated.wav,55.54938775510204,55.54213151927438,-0.007256235827661328,22050,1.0,0.995025634765625,0.21187028288841248,0.19321458041667938,success
DE_PD_034.wav <-> DE_PD_034_generated.wav,DE_PD_034.wav,DE_PD_034_generated.wav,39.938321995464854,39.938321995464854,0.0,22050,0.999969482421875,0.811981201171875,0.10326575487852097,0.08940912783145905,success
